"Individual name","Song name","Syllable Number","Time Step","Frame Length","Maximum frequency","Windowing Method","Dynamic Range","Dynamic Equalization","Echo Tail","Echo Reduction",dy,Length,"Peak frequency Mean","Mean frequency Mean","Median frequency Mean","Fundamental frequency Mean","Peak frequency change Mean","Mean frequency change Mean","Median frequency change Mean","Fundamental frequency change Mean","Harmonicity Mean","Wiener entropy Mean","Frequency bandwidth Mean","Vibrato asymmetry Mean","Within-syllable gap","Between-syllable gap","Syllable repetitions per phrase",
R28_F_A,R28_20260619_002000_1_F,3,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,681.0,1205.3406095082782,1507.1369986326968,1210.1007176963994,533.6087418132768,9.528392027846131E-4,9.528392027846131E-4,9.528392027846131E-4,8.13016311235345E-4,0.5674796302126279,152.03225685786282,4042.2031567160006,9.831348520464601,1.0,23.25,true,
R28_F_A,R28_20260619_002000_1_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,1024.0,1159.7228050231934,1655.3703673386408,1245.3405539245155,534.8550317988654,5.729776112387939E-4,5.729776112387939E-4,5.729776112387939E-4,8.140646817301541E-4,0.5560262331175793,140.79676722675296,4326.449489593506,8.291015625,2.0,38.5,false,
R28_F_A,R28_20260619_002000_1_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,338.0,1250.958413993363,1358.903629926753,1174.8608814682834,532.362451827688,0.0013327007943304324,0.0013327007943304324,0.0013327007943304324,8.11967940740536E-4,0.5789330273076767,163.2677464889727,3757.9568238384954,11.371681415929203,0.0,8.0,false,
R28_F_A,R28_20260619_013500_2_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,621.5,910.539080986385,1120.5796822052343,969.022611699593,474.50618233286053,-3.6475678092314314E-4,-3.6475678092314314E-4,-3.6475678092314314E-4,8.417817961828434E-4,0.5640211391523563,170.32399265888498,2200.8774297662994,8.584750326201767,8.5,36.75,true,
R28_F_A,R28_20260619_013500_2_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,926.0,975.7306531284303,1043.1621078745313,978.2476751586046,496.853735415692,2.1731847419922376E-4,2.1731847419922376E-4,2.1731847419922376E-4,0.001360078192056374,0.5763334682303816,177.859419557764,1453.195749862788,8.527991218441272,17.0,20.0,false,
R28_F_A,R28_20260619_013500_2_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,317.0,845.3475088443396,1197.9972565359374,959.7975482405814,452.1586292500291,-9.4683203604551E-4,-9.4683203604551E-4,-9.4683203604551E-4,3.2348540030931275E-4,0.551708810074331,162.78856576000595,2948.5591096698113,8.641509433962264,0.0,53.5,false,
R28_F_A,R28_20260619_013500_2_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,643.5,926.3959775126731,1399.3602347197493,1062.5440092005517,542.6810228721267,-9.253869674630184E-4,-9.253869674630184E-4,-9.253869674630184E-4,0.0013873526083248572,0.5669466390081408,157.46163669368212,3292.652562654074,9.197571524939487,11.5,46.25,true,
R28_F_A,R28_20260619_013500_2_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,969.0,975.263301028481,1574.6420397534478,1151.7994634921229,624.9117225539368,3.3506370701123653E-4,3.3506370701123653E-4,3.3506370701123653E-4,0.0024832870391604056,0.5822623629916363,152.87422626961552,3442.1324910996836,9.683544303797468,23.0,49.0,false,
R28_F_A,R28_20260619_013500_2_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,318.0,877.5286539968652,1224.0784296860506,973.2885549089805,460.45032319031657,-0.0021858376419372732,-0.0021858376419372732,-0.0021858376419372732,2.914181774893089E-4,0.5516309150246455,162.04904711774873,3143.172634208464,8.711598746081505,0.0,43.5,false,
R28_F_A,R28_20260619_013500_2_F,3,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,664.0,1006.2218579413027,1344.1324459781267,1091.5419963712723,485.1956671158243,-1.3682471788001413E-4,-1.3682471788001413E-4,-1.3682471788001413E-4,-7.903804479705658E-4,0.5581207360922675,159.33348674687193,2828.4461740600464,10.115829244357213,6.0,39.0,true,
R28_F_A,R28_20260619_013500_2_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,1029.0,1008.9964502576055,1667.4647646956507,1196.4928220302809,599.9876449784349,-1.351085119322453E-4,-1.351085119322453E-4,-1.351085119322453E-4,-2.92039243084144E-4,0.5874251043569951,145.68149707816053,3972.4216449950927,10.491658488714426,12.0,39.0,false,
R28_F_A,R28_20260619_013500_2_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,299.0,1003.447265625,1020.8001272606027,986.5911707122638,370.40368925321366,-1.3854092382778295E-4,-1.3854092382778295E-4,-1.3854092382778295E-4,-0.0012887216528569877,0.5288163678275399,172.98547641558332,1684.470703125,9.74,0.0,39.0,false,
R28_F_A,R28_20260619_013500_2_F,4,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,649.5,1000.8741157521151,1098.2513102939652,1046.9967738163436,497.4331271209435,5.216852291353369E-4,5.216852291353369E-4,5.216852291353369E-4,0.0011486722776118197,0.5762366217997317,168.87770996189047,1902.5700808144684,12.371348634945935,6.5,53.5,true,
R28_F_A,R28_20260619_013500_2_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,1008.0,1047.5028601429287,1124.8487085727052,1069.8965994552714,506.4010028541745,7.682738327108804E-4,7.682738327108804E-4,7.682738327108804E-4,0.0016290101379767283,0.575379832715536,171.4807046410928,1648.5751198909227,8.82146439317954,13.0,61.0,false,
R28_F_A,R28_20260619_013500_2_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,291.0,954.2453713613014,1071.6539120152254,1024.0969481774162,488.4652513877125,2.7509662555979354E-4,2.7509662555979354E-4,2.7509662555979354E-4,6.683344172469112E-4,0.5770934108839273,166.27471528268813,2156.565041738014,15.92123287671233,0.0,46.0,false,
R28_F_A,R28_20260619_013500_3_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,599.5,922.6718345007464,1111.5128758557175,971.3628185476116,518.8550757019063,-4.774184566237391E-5,-4.774184566237391E-5,-4.774184566237391E-5,0.0018908956592784926,0.5863802840592022,171.81754209794445,2320.708056537799,10.986906129351329,28.5,33.25,true,
R28_F_A,R28_20260619_013500_3_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,863.0,1002.1622196320565,1120.6762129617061,1010.0135211695227,596.6143139410578,0.001306829829637849,0.001306829829637849,0.001306829829637849,0.00281415057643075,0.6259993491824472,176.3299020440291,2006.697722404234,9.852150537634408,57.0,17.0,false,
R28_F_A,R28_20260619_013500_3_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,336.0,843.1814493694362,1102.349538749729,932.7121159257006,441.09583746275496,-0.0014023135209625967,-0.0014023135209625967,-0.0014023135209625967,9.676407421262351E-4,0.5467612189359572,167.3051821518598,2634.718390671365,12.12166172106825,0.0,49.5,false,
R28_F_A,R28_20260619_013500_3_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,624.0,918.259031208281,1122.0756855754266,974.0946327712163,493.1213175381088,-1.0407246617096102E-4,-1.0407246617096102E-4,-1.0407246617096102E-4,6.339300828478998E-5,0.5677289796289899,170.05275526502027,2372.814841664053,9.89921150643019,23.0,48.5,true,
R28_F_A,R28_20260619_013500_3_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,935.0,979.9903330176768,1049.0791508029668,990.0383254150819,510.5543023208753,-2.640136708939262E-5,-2.640136708939262E-5,-2.640136708939262E-5,-5.812994245393414E-4,0.5807571437736285,177.9973487481296,1411.1377446338383,9.002244668911334,46.0,48.5,false,
R28_F_A,R28_20260619_013500_3_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,313.0,856.5277293988853,1195.0722203478867,958.1509401273506,475.68833275534234,-1.8174356525252943E-4,-1.8174356525252943E-4,-1.8174356525252943E-4,7.080854411089213E-4,0.5547008154843512,162.10816178191092,3334.4919386942674,10.796178343949045,0.0,48.5,false,
R28_F_A,R28_20260619_013500_3_F,3,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,629.5,942.1791527429473,1025.3966109240769,968.1207429018627,470.53576645698786,7.357988603178423E-6,7.357988603178423E-6,7.357988603178423E-6,6.163604548457579E-4,0.5565254991693231,176.25920058598348,1476.9450630650647,10.158193741072587,21.0,52.5,true,
R28_F_A,R28_20260619_013500_3_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,958.0,994.9371936274509,1065.4344845214932,1004.522639514219,517.3212168376374,4.004706265192297E-4,4.004706265192297E-4,4.004706265192297E-4,2.1742943586148085E-4,0.5723739904379027,176.70053562857166,1425.4605162377452,9.362745098039216,42.0,52.5,false,
R28_F_A,R28_20260619_013500_3_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,301.0,889.4211118584437,985.3587373266604,931.7188462895065,423.75031607633827,-3.8575464931287287E-4,-3.8575464931287287E-4,-3.8575464931287287E-4,0.0010152914738300349,0.5406770079007436,175.81786554339533,1528.4296098923842,10.95364238410596,0.0,52.5,false,
R28_F_A,R28_20260619_013500_3_F,4,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,665.0,1148.4080673220492,1107.4753343759403,1048.4110953088925,495.5059583871448,4.5530397005723766E-4,4.5530397005723766E-4,4.5530397005723766E-4,0.0022898843826776633,0.5678942119317926,173.17158283221642,1742.7792896495866,11.368231541145608,11.5,31.75,true,
R28_F_A,R28_20260619_013500_3_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,1015.0,1099.4064975792253,1074.962253468038,1022.600652351688,493.7459176880544,-2.912439567789393E-4,-2.912439567789393E-4,-2.912439567789393E-4,9.179762643871636E-4,0.5739613306185809,175.39583545575914,1444.6742957746478,12.518108651911469,23.0,48.5,false,
R28_F_A,R28_20260619_013500_3_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,315.0,1197.4096370648733,1139.9884152838429,1074.221538266097,497.26599908623524,0.0012018518968934147,0.0012018518968934147,0.0012018518968934147,0.0036617925009681633,0.5618270932450042,170.9473302086737,2040.8842835245252,10.218354430379748,0.0,15.0,false,
R28_F_A,R28_20260619_013500_1_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,616.5,935.2423299730381,915.6160352861258,922.6705766829336,428.47848412794383,-1.2730143570026823E-4,-1.2730143570026823E-4,-1.2730143570026823E-4,-2.6010316702743716E-4,0.5645826454102001,182.97714961260516,982.0594746269717,13.228244547980577,9.0,30.5,true,
R28_F_A,R28_20260619_013500_1_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,918.0,1003.7050911169623,993.062200945567,981.1922035260858,542.8420497020182,-5.265895660562234E-5,-5.265895660562234E-5,-5.265895660562234E-5,-0.0019408381898690587,0.5929405085592405,182.5750543470085,1146.1298026953991,10.168514412416851,18.0,13.0,false,
R28_F_A,R28_20260619_013500_1_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,315.0,866.7795688291139,838.1698696266845,864.1489498397815,314.1149185538694,-2.019439147949141E-4,-2.019439147949141E-4,-2.019439147949141E-4,0.0014206318558141844,0.5362247822611597,183.37924487820183,817.9891465585443,16.287974683544302,0.0,48.0,false,
R28_F_A,R28_20260619_013500_1_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,637.5,958.3646674492107,950.8411236262486,948.5912034208759,423.61906889937507,-8.301237263825016E-4,-8.301237263825016E-4,-8.301237263825016E-4,-0.00106633043243479,0.5521597457124019,180.63867872730086,1084.851441749945,10.065951197783995,21.5,47.5,true,
R28_F_A,R28_20260619_013500_1_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,965.0,1011.7808948863636,1028.0706414249219,997.3437451444807,491.1097183719873,1.8374360415690337E-4,1.8374360415690337E-4,1.8374360415690337E-4,2.215037901837458E-4,0.5662647186605052,178.75647051999124,1353.7952769886363,9.562770562770563,43.0,49.0,false,
R28_F_A,R28_20260619_013500_1_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,310.0,904.9484400120579,873.6116058275755,899.8386616972709,356.1284194267629,-0.0018439910569219065,-0.0018439910569219065,-0.0018439910569219065,-0.0023541646550533256,0.5380547727642985,182.52088693461047,815.907606511254,10.569131832797428,0.0,46.0,false,
R28_F_A,R28_20260619_013500_1_F,3,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,665.5,1064.296217364,1264.3990645794547,1073.4259802881097,509.1096666881059,-3.131913947252826E-4,-3.131913947252826E-4,-3.131913947252826E-4,-9.464025357355311E-4,0.5645078467367259,163.6540100326253,2956.2040124274426,8.556645025353973,12.5,44.75,true,
R28_F_A,R28_20260619_013500_1_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,1014.0,1032.1596517091323,1483.2990087030817,1146.1809911723415,595.0528685734241,9.053568924748251E-4,9.053568924748251E-4,9.053568924748251E-4,0.0010380286113839616,0.5802740829869879,153.2204836788778,3596.9792586402623,8.48435923309788,25.0,48.5,false,
R28_F_A,R28_20260619_013500_1_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,317.0,1096.432783018868,1045.4991204558276,1000.6709694038782,423.16646480278774,-0.0015317396819253903,-0.0015317396819253903,-0.0015317396819253903,-0.0029308336828550237,0.5487416104864639,174.08753638637285,2315.4287662146226,8.628930817610064,0.0,41.0,false,
R28_F_A,R28_20260619_013500_1_F,4,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,666.0,977.5121058877634,1055.4850399646527,1040.2514018246125,479.12321570666705,-3.502962929166826E-4,-3.502962929166826E-4,-3.502962929166826E-4,9.527703058547147E-4,0.5710049822240963,171.36984377161482,1648.1403738099805,9.967889524340912,4.5,30.5,true,
R28_F_A,R28_20260619_013500_1_F,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,1012.0,1040.8357625932838,1142.595001043889,1099.4859639838742,495.6947145560245,7.981796217622634E-4,7.981796217622634E-4,7.981796217622634E-4,0.002894402937320264,0.5637482847029784,169.29523889249384,1856.4406483208954,8.75820895522388,9.0,41.0,false,
R28_F_A,R28_20260619_013500_1_F,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,320.0,914.188449182243,968.3750788854165,981.0168396653507,462.5517168573096,-0.0014987722075956286,-0.0014987722075956286,-0.0014987722075956286,-9.888623256108344E-4,0.5782616797452141,173.4444486507358,1439.8400992990655,11.177570093457945,0.0,20.0,false,
R28_M_A,R28_20260616_004500_23_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,710.5,870.7591228243671,1505.0562435879558,1139.940144607609,596.6757278003945,3.3674880946039766E-5,3.3674880946039766E-5,3.3674880946039766E-5,-5.740806771109075E-4,0.5928372218852299,146.53890640672464,4069.0190027937106,14.850791139240506,1.0,16.75,true,
R28_M_A,R28_20260616_004500_23_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,790.0,952.149179193038,1554.1678844270314,1263.8813674171115,617.480086646023,-3.3419835666025554E-5,-3.3419835666025554E-5,-3.3419835666025554E-5,1.828480566687631E-5,0.6112285264177144,145.9704652128595,3536.4061263844937,15.820253164556963,2.0,2.0,false,
R28_M_A,R28_20260616_004500_23_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,631.0,789.3690664556962,1455.9446027488802,1015.9989217981067,575.871368954766,1.0076959755810509E-4,1.0076959755810509E-4,1.0076959755810509E-4,-0.0011664461598886913,0.5744459173527454,147.10734760058978,4601.631879202927,13.88132911392405,0.0,31.5,false,
R28_M_A,R28_20260616_004500_23_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,824.5,849.3061965524425,1893.6673492613395,1378.4375519223222,622.5728949323906,-5.162662719608666E-4,-5.162662719608666E-4,-5.162662719608666E-4,-0.0011072460463834811,0.5954945548867493,128.57136821539336,5323.896361265776,20.54770238475615,8.5,29.75,true,
R28_M_A,R28_20260616_004500_23_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,1053.0,910.5765105671966,1797.7025499514414,1416.4006889902046,588.3566178013847,-6.751900445740775E-4,-6.751900445740775E-4,-6.751900445740775E-4,-0.002369138354665167,0.5948316329091932,133.95938136324656,4632.418488078035,26.54431599229287,17.0,31.5,false,
R28_M_A,R28_20260616_004500_23_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,596.0,788.0358825376884,1989.6321485712376,1340.4744148544396,656.7891720633964,-3.5734249934765575E-4,-3.5734249934765575E-4,-3.5734249934765575E-4,1.5464626189820474E-4,0.5961574768643054,123.18335506754015,6015.374234453518,14.55108877721943,0.0,28.0,false,
R28_M_A,R28_20260616_004500_23_M,3,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,781.5,846.348237542336,2337.7649631761883,1824.0205021008896,722.0617279625271,-8.232279484983293E-4,-8.232279484983293E-4,-8.232279484983293E-4,1.7052939553025568E-4,0.6215073672402612,112.65952030721745,6199.66376102144,14.926910475046586,1.0,34.25,true,
R28_M_A,R28_20260616_004500_23_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,995.0,892.4484728329146,2322.7634357644283,1948.7536964886185,749.4483787031301,-5.806929309362278E-4,-5.806929309362278E-4,-5.806929309362278E-4,1.2787533056941766E-4,0.6540694078565682,116.36417322306633,5782.238536432161,17.256281407035175,2.0,31.0,false,
R28_M_A,R28_20260616_004500_23_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,568.0,800.2480022517575,2352.7664905879483,1699.2873077131605,694.6750772219241,-0.001065762966060431,-0.001065762966060431,-0.001065762966060431,2.131834604910937E-4,0.5889453266239543,108.95486739136857,6617.088985610721,12.597539543057996,0.0,37.5,false,
R28_M_A,R28_20260616_004500_23_M,4,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,784.5,858.1047429376501,2047.6969278899708,1606.027570999457,621.8275243720477,-3.960866924296509E-4,-3.960866924296509E-4,-3.960866924296509E-4,-1.4182922488787595E-4,0.5789427773266411,119.11676393781613,5164.663871565024,13.179004666722893,1.0,32.5,true,
R28_M_A,R28_20260616_004500_23_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,1002.0,927.5180108532934,2058.547069913622,1682.3524638070282,560.7031677418507,-2.3567776265259312E-4,-2.3567776265259312E-4,-2.3567776265259312E-4,-0.0011156085833343395,0.5701790077040384,119.31386079016592,4965.058067458833,17.079840319361278,2.0,44.0,false,
R28_M_A,R28_20260616_004500_23_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,567.0,788.691475022007,2036.8467858663194,1529.7026781918858,682.9518810022448,-5.564956222067087E-4,-5.564956222067087E-4,-5.564956222067087E-4,8.319501335585876E-4,0.5877065469492437,118.91966708546636,5364.269675671215,9.278169014084508,0.0,21.0,false,
R28_M_A,R28_20260616_004500_3_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,753.0,909.6656657744345,1259.687917773695,1019.3004257766181,591.5029136439688,-7.28746665398628E-4,-7.28746665398628E-4,-7.28746665398628E-4,-9.738034454719502E-4,0.5891787620102151,164.52040213680252,2895.679061426847,20.121695489685298,7.0,22.75,true,
R28_M_A,R28_20260616_004500_3_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,949.0,939.3256611859658,1126.0526376088162,1010.7147370299492,639.2833556258262,-2.080863005161941E-4,-2.080863005161941E-4,-2.080863005161941E-4,-5.311442732470758E-4,0.6164189122653655,174.70398680596173,1725.8276289020812,32.28281750266809,14.0,8.0,false,
R28_M_A,R28_20260616_004500_3_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,557.0,880.0056703629032,1393.3231979385737,1027.886114523287,543.7224716621114,-0.0012494070302810619,-0.0012494070302810619,-0.0012494070302810619,-0.0014164626176968247,0.5619386117550647,154.3368174676433,4065.5304939516127,7.960573476702509,0.0,37.5,false,
R28_M_A,R28_20260616_004500_3_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,731.0,961.8831893064607,1575.4333769859563,1161.688306658024,595.8744126057013,-3.3682792133027443E-4,-3.3682792133027443E-4,-3.3682792133027443E-4,3.741721011806833E-4,0.5827971464188462,148.36716190811572,4202.344527918022,20.45152590460861,1.0,39.75,true,
R28_M_A,R28_20260616_004500_3_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,939.0,1020.5224765375399,1767.8229000695142,1295.5360022239843,705.5876351844213,-8.279332561463307E-5,-8.279332561463307E-5,-8.279332561463307E-5,-8.018572549627328E-4,0.6155682386175996,143.420061288626,4271.875624001598,31.60915867944622,2.0,37.5,false,
R28_M_A,R28_20260616_004500_3_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,523.0,903.2439020753817,1383.0438539023987,1027.8406110920635,486.1611900269812,-5.908625170459158E-4,-5.908625170459158E-4,-5.908625170459158E-4,0.0015502014573240993,0.5500260542200929,153.31426252760545,4132.813431834446,9.293893129770993,0.0,42.0,false,
R28_M_A,R28_20260616_004500_3_M,3,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,761.0,973.9329301191297,1533.8467208809593,1155.2420024269995,588.6557383971858,-9.506642438973904E-4,-9.506642438973904E-4,-9.506642438973904E-4,3.5065818688464616E-4,0.5843584358118415,148.28342704403508,3993.803980706147,18.23669053256662,1.0,33.25,true,
R28_M_A,R28_20260616_004500_3_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,980.0,1034.0332031249998,1637.037905942658,1246.5255662042805,664.9515059913006,-6.163041948714239E-4,-6.163041948714239E-4,-6.163041948714239E-4,-4.660105811137501E-4,0.6178004670767858,147.36386049575736,3739.6582031250005,29.198979591836736,2.0,47.5,false,
R28_M_A,R28_20260616_004500_3_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,542.0,913.8326571132596,1430.6555358192604,1063.9584386497188,512.359970803071,-0.0012850242929233569,-0.0012850242929233569,-0.0012850242929233569,0.0011673269548830424,0.5509164045468973,149.20299359231282,4247.949758287293,7.274401473296501,0.0,19.0,false,
R28_M_A,R28_20260616_004500_10_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,681.0,882.1305810636279,1154.392968932189,994.5857829044555,639.7610830379215,-7.529090584906836E-4,-7.529090584906836E-4,-7.529090584906836E-4,-0.001246127961033029,0.6062538268286266,175.2094666532054,2347.678026067766,20.12338634172889,1.0,44.75,true,
R28_M_A,R28_20260616_004500_10_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,857.0,936.8074040985998,1110.4929219135868,1076.6255351386058,755.3984434529477,8.94246620523793E-6,8.94246620523793E-6,8.94246620523793E-6,-0.0015223586177039775,0.6516812377891257,177.49157868242025,1292.3439551123104,27.991831971995328,2.0,24.0,false,
R28_M_A,R28_20260616_004500_10_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,505.0,827.4537580286561,1198.2930159507912,912.5460306703052,524.1237226228953,-0.001514760583186605,-0.001514760583186605,-0.001514760583186605,-9.698973043620805E-4,0.5608264158681276,172.92735462399054,3403.0120970232215,12.254940711462451,0.0,65.5,false,
R28_M_A,R28_20260616_004500_10_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,783.0,882.8366249277559,1306.8343570016807,1026.2968743533247,528.9834783446092,1.0349908066710034E-5,1.0349908066710034E-5,1.0349908066710034E-5,0.001013410735305253,0.5682040935353156,164.31267102267017,3090.16893945059,16.456587404591946,33.5,50.25,true,
R28_M_A,R28_20260616_004500_10_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,1031.0,922.5840692934783,1512.2700503312153,1136.4810339305743,632.9451072999188,5.14844733583752E-4,5.14844733583752E-4,5.14844733583752E-4,0.0018992655017650221,0.5944884601091733,156.48536764538193,3297.700832201087,21.1407867494824,67.0,58.0,false,
R28_M_A,R28_20260616_004500_10_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,535.0,843.0891805620336,1101.398663672146,916.1127147760749,425.02184938929975,-4.941449174503319E-4,-4.941449174503319E-4,-4.941449174503319E-4,1.2755596884548415E-4,0.541919726961458,172.13997439995842,2882.6370467000934,11.772388059701493,0.0,42.5,false,
R28_M_A,R28_20260616_004500_10_M,3,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,603.5,2256.522470816022,2299.8331764440136,2317.9715650011476,1911.6701265961751,0.001176592852688152,0.001176592852688152,0.001176592852688152,0.00268695187628808,0.7396530774918455,184.0215932425645,1279.4344863450597,14.316104115056428,177.5,295.75,true,
R28_M_A,R28_20260616_004500_10_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,689.0,3724.98779296875,3625.520585371421,3710.241295474866,3240.1235077201472,0.003423180838906139,0.003423180838906139,0.003423180838906139,0.005494216124108273,0.877495398494,190.44234471867813,952.716064453125,13.574404761904763,355.0,222.5,false,
R28_M_A,R28_20260616_004500_10_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,518.0,788.0571486632948,974.1457675166059,925.7018345274292,583.216745472203,-0.001069995133529835,-0.001069995133529835,-0.001069995133529835,-1.2031237153211232E-4,0.6018107564896908,177.6008417664509,1606.152908236994,15.057803468208093,0.0,369.0,false,
R28_M_A,R28_20260616_004500_21_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,800.0,904.2427257760988,1082.428746491592,991.2079552765116,526.5886434889383,7.028172612079035E-4,7.028172612079035E-4,7.028172612079035E-4,0.002217406758583366,0.5902599712765826,176.1834237284932,1662.971104500622,14.839570334850013,4.5,12.0,true,
R28_M_A,R28_20260616_004500_21_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,1023.0,951.1063222810039,1223.8794052232067,1050.9977713945027,644.2272257298443,7.061750866208316E-4,7.061750866208316E-4,7.061750866208316E-4,0.0014569425877929527,0.6295418501195365,173.63574435156562,2130.812180887057,15.122047244094489,9.0,-6.0,false,
R28_M_A,R28_20260616_004500_21_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,577.0,857.3791292711937,940.9780877599771,931.4181391585205,408.9500612480322,6.994594357949755E-4,6.994594357949755E-4,6.994594357949755E-4,0.00297787092937378,0.5509780924336286,178.7311031054208,1195.1300281141869,14.557093425605537,0.0,30.0,false,
R28_M_A,R28_20260616_004500_21_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,848.0,915.6605187576698,1101.4594986096283,1014.5481140165841,500.27917416508507,5.854051779328239E-4,5.854051779328239E-4,5.854051779328239E-4,0.001096359350200926,0.5706681978593771,173.04225089436235,1644.0233064220047,16.682628953086024,23.0,18.0,true,
R28_M_A,R28_20260616_004500_21_M,1,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,1119.0,954.2714389534884,1241.1917915297297,1069.6155043466852,553.5156204780274,6.311919351167527E-4,6.311919351167527E-4,6.311919351167527E-4,6.803415574268417E-4,0.5831352188943691,168.21115494025426,2219.5824854651164,19.768372093023256,46.0,34.0,false,
R28_M_A,R28_20260616_004500_21_M,2,1.0,5.0,8000,0,50.0,0.0,50,0.0,43.06640625,577.0,877.0495985618512,961.727205689527,959.4807236864832,447.0427278521428,5.396184207488951E-4,5.396184207488951E-4,5.396184207488951E-4,0.0015123771429750106,0.5582011768243851,177.87334684847045,1068.4641273788927,13.59688581314879,0.0,2.0,false,
